go_id	go_term	cluster_id	UMAP_1	UMAP_2	gene_symbol	species	rat_symbol	tox_evidence	tox_papers	tox_organs
GO:0045786	negative regulation of cell cycle	8	3.612948	7.351604	Gpr3	rat	Gpr3			
GO:0045786	negative regulation of cell cycle	8	3.612948	7.351604	HOXC9	human				
GO:0045786	negative regulation of cell cycle	8	3.612948	7.351604	HOXD10	human				
GO:0045786	negative regulation of cell cycle	8	3.612948	7.351604	HPGD	rat | human	Hpgd			
GO:0045786	negative regulation of cell cycle	8	3.612948	7.351604	HTRA2	human				
GO:0045786	negative regulation of cell cycle	8	3.612948	7.351604	INHA	human				
GO:0045786	negative regulation of cell cycle	8	3.612948	7.351604	IPO5	human				
GO:0045786	negative regulation of cell cycle	8	3.612948	7.351604	IPO7	human				
GO:0045786	negative regulation of cell cycle	8	3.612948	7.351604	LILRB1	human				
GO:0045786	negative regulation of cell cycle	8	3.612948	7.351604	MAPK12	rat | human	Mapk12			
GO:0045786	negative regulation of cell cycle	8	3.612948	7.351604	MEN1	rat | human	Men1			
GO:0045786	negative regulation of cell cycle	8	3.612948	7.351604	Mfn2	rat	Mfn2	consensus	3	brain | heart | lung
GO:0045786	negative regulation of cell cycle	8	3.612948	7.351604	Mov10l1	rat	Mov10l1			
GO:0045786	negative regulation of cell cycle	8	3.612948	7.351604	NLRP2B	human				
GO:0045786	negative regulation of cell cycle	8	3.612948	7.351604	NR4A1	rat | human	Nr4a1			
GO:0045786	negative regulation of cell cycle	8	3.612948	7.351604	NUDT6	rat | human	Nudt6			
GO:0045786	negative regulation of cell cycle	8	3.612948	7.351604	NUPR1	rat | human	Nupr1			
GO:0045786	negative regulation of cell cycle	8	3.612948	7.351604	NUPR2	human				
GO:0045786	negative regulation of cell cycle	8	3.612948	7.351604	Plaat3	rat	Plaat3			
GO:0045786	negative regulation of cell cycle	8	3.612948	7.351604	PPP1R13B	human				
GO:0045786	negative regulation of cell cycle	8	3.612948	7.351604	Pten	rat	Pten			
GO:0045786	negative regulation of cell cycle	8	3.612948	7.351604	Ptgs2	rat	Ptgs2	moderate	2	heart | liver
GO:0045786	negative regulation of cell cycle	8	3.612948	7.351604	PTPRK	rat | human	Ptprk			
GO:0045786	negative regulation of cell cycle	8	3.612948	7.351604	RB1	rat | human	Rb1	single	1	liver
GO:0045786	negative regulation of cell cycle	8	3.612948	7.351604	RHOB	rat | human	Rhob			
GO:0045786	negative regulation of cell cycle	8	3.612948	7.351604	RNF167	rat | human	Rnf167			
GO:0045786	negative regulation of cell cycle	8	3.612948	7.351604	RPS6KA2	rat | human	Rps6ka2			
GO:0045786	negative regulation of cell cycle	8	3.612948	7.351604	RRP8	rat | human	Rrp8			
GO:0045786	negative regulation of cell cycle	8	3.612948	7.351604	RUNX3	rat | human	Runx3	single	1	liver
GO:0045786	negative regulation of cell cycle	8	3.612948	7.351604	SIPA1	human				
GO:0045786	negative regulation of cell cycle	8	3.612948	7.351604	SIRT1	rat | human	Sirt1	consensus	3	heart | liver
GO:0045786	negative regulation of cell cycle	8	3.612948	7.351604	SUV39H1	rat | human	Suv39h1			
GO:0045786	negative regulation of cell cycle	8	3.612948	7.351604	TAF6	rat | human	Taf6			
GO:0045786	negative regulation of cell cycle	8	3.612948	7.351604	TENT5B	rat | human	Tent5b			
GO:0045786	negative regulation of cell cycle	8	3.612948	7.351604	TGFB1	rat | human	Tgfb1	consensus	3	bone marrow | heart | kidney | muscle
GO:0045786	negative regulation of cell cycle	8	3.612948	7.351604	THAP5	human				
GO:0045786	negative regulation of cell cycle	8	3.612948	7.351604	TP53BP2	human				
GO:0045786	negative regulation of cell cycle	8	3.612948	7.351604	TP53I13	rat | human	Tp53i13			
GO:0045786	negative regulation of cell cycle	8	3.612948	7.351604	TSC22D2	rat | human	Tsc22d2			
GO:0045786	negative regulation of cell cycle	8	3.612948	7.351604	TSPYL2	human				
GO:0045786	negative regulation of cell cycle	8	3.612948	7.351604	ZBTB17	human				
GO:0045786	negative regulation of cell cycle	8	3.612948	7.351604	ZNRF4	rat | human	Znrf4			
GO:0045787	positive regulation of cell cycle	-1	2.697793	5.777207	ANKRD17	rat | human	Ankrd17			
GO:0045787	positive regulation of cell cycle	-1	2.697793	5.777207	Ascl1	rat	Ascl1			
GO:0045787	positive regulation of cell cycle	-1	2.697793	5.777207	Bcl2l11	rat	Bcl2l11			
GO:0045787	positive regulation of cell cycle	-1	2.697793	5.777207	Birc5	rat	Birc5			
GO:0045787	positive regulation of cell cycle	-1	2.697793	5.777207	C6orf89	human				
GO:0045787	positive regulation of cell cycle	-1	2.697793	5.777207	CALR	rat | human	Calr			
GO:0045787	positive regulation of cell cycle	-1	2.697793	5.777207	Ccnb1	rat	Ccnb1	single	1	liver
GO:0045787	positive regulation of cell cycle	-1	2.697793	5.777207	CCPG1	rat | human	Ccpg1			
GO:0045787	positive regulation of cell cycle	-1	2.697793	5.777207	CHEK1	rat | human	Chek1			
GO:0045787	positive regulation of cell cycle	-1	2.697793	5.777207	CITED2	rat | human	Cited2			
GO:0045787	positive regulation of cell cycle	-1	2.697793	5.777207	FGFR1	rat | human	Fgfr1			
GO:0045787	positive regulation of cell cycle	-1	2.697793	5.777207	FGFR2	rat | human	Fgfr2			
GO:0045787	positive regulation of cell cycle	-1	2.697793	5.777207	Fnta	rat	Fnta			
GO:0045787	positive regulation of cell cycle	-1	2.697793	5.777207	FNTB	rat | human	Fntb			
GO:0045787	positive regulation of cell cycle	-1	2.697793	5.777207	Fosl1	rat	Fosl1			
GO:0045787	positive regulation of cell cycle	-1	2.697793	5.777207	Foxg1	rat	Foxg1			
GO:0045787	positive regulation of cell cycle	-1	2.697793	5.777207	Gata4	rat	Gata4			
GO:0045787	positive regulation of cell cycle	-1	2.697793	5.777207	Gdpd5	rat	Gdpd5			
GO:0045787	positive regulation of cell cycle	-1	2.697793	5.777207	HCFC1	human				
GO:0045787	positive regulation of cell cycle	-1	2.697793	5.777207	Id2	rat	Id2			
GO:0045787	positive regulation of cell cycle	-1	2.697793	5.777207	IL10	rat | human	Il10	single	1	intestine | liver | pancreas | stomach
GO:0045787	positive regulation of cell cycle	-1	2.697793	5.777207	LRP5	human				
GO:0045787	positive regulation of cell cycle	-1	2.697793	5.777207	LRP6	rat | human	Lrp6			
GO:0045787	positive regulation of cell cycle	-1	2.697793	5.777207	MAGEA4	human				
GO:0045787	positive regulation of cell cycle	-1	2.697793	5.777207	MAP3K7	rat | human	Map3k7			
GO:0045787	positive regulation of cell cycle	-1	2.697793	5.777207	MARK4	rat | human	Mark4			
GO:0045787	positive regulation of cell cycle	-1	2.697793	5.777207	Mdm2	rat	Mdm2	moderate	2	kidney
GO:0045787	positive regulation of cell cycle	-1	2.697793	5.777207	MSX1	rat | human	Msx1			
GO:0045787	positive regulation of cell cycle	-1	2.697793	5.777207	Myc	rat	Myc	single	1	liver
GO:0045787	positive regulation of cell cycle	-1	2.697793	5.777207	Nr2e1	rat	Nr2e1			
GO:0045787	positive regulation of cell cycle	-1	2.697793	5.777207	Nr4a3	rat	Nr4a3			
GO:0045787	positive regulation of cell cycle	-1	2.697793	5.777207	NUPR1	rat | human	Nupr1			
GO:0045787	positive regulation of cell cycle	-1	2.697793	5.777207	Pggt1b	rat	Pggt1b			
GO:0045787	positive regulation of cell cycle	-1	2.697793	5.777207	PROX1	rat | human	Prox1			
GO:0045787	positive regulation of cell cycle	-1	2.697793	5.777207	PTK6	human				
GO:0045787	positive regulation of cell cycle	-1	2.697793	5.777207	Q6P6G2	rat	Q6P6G2			
GO:0045787	positive regulation of cell cycle	-1	2.697793	5.777207	RAD23A	rat | human	Rad23a			
GO:0045787	positive regulation of cell cycle	-1	2.697793	5.777207	RARA	rat | human	Rara			
GO:0045787	positive regulation of cell cycle	-1	2.697793	5.777207	RPS15A	rat | human	Rps15a			
GO:0045787	positive regulation of cell cycle	-1	2.697793	5.777207	SCAND3	human				
GO:0045787	positive regulation of cell cycle	-1	2.697793	5.777207	SLC6A4	rat | human	Slc6a4			
GO:0045787	positive regulation of cell cycle	-1	2.697793	5.777207	SRPK2	rat | human	Srpk2			
GO:0045787	positive regulation of cell cycle	-1	2.697793	5.777207	STOX1	rat | human	Stox1			
GO:0045787	positive regulation of cell cycle	-1	2.697793	5.777207	TBX3	rat | human	Tbx3			
GO:0045787	positive regulation of cell cycle	-1	2.697793	5.777207	Tcf3	rat	Tcf3			
GO:0045787	positive regulation of cell cycle	-1	2.697793	5.777207	TGFB2	rat | human	Tgfb2			
GO:0045787	positive regulation of cell cycle	-1	2.697793	5.777207	TGM1	rat | human	Tgm1			
GO:0045787	positive regulation of cell cycle	-1	2.697793	5.777207	Tp53	rat	Tp53	consensus	14	brain | heart | kidney | liver
GO:0045787	positive regulation of cell cycle	-1	2.697793	5.777207	TRIM21	rat | human	Trim21			
GO:0045787	positive regulation of cell cycle	-1	2.697793	5.777207	TRIM32	rat | human	Trim32			
GO:0045787	positive regulation of cell cycle	-1	2.697793	5.777207	ZPR1	rat | human	Zpr1			
GO:0045806	negative regulation of endocytosis	0	1.799327	6.609518	ABCA7	rat | human	Abca7			
GO:0045806	negative regulation of endocytosis	0	1.799327	6.609518	Ank3	rat	Ank3			
GO:0045806	negative regulation of endocytosis	0	1.799327	6.609518	EPHA3	rat | human	Epha3			
GO:0045806	negative regulation of endocytosis	0	1.799327	6.609518	LGALS3	rat | human	Lgals3			
GO:0045806	negative regulation of endocytosis	0	1.799327	6.609518	LILRB1	human				
GO:0045806	negative regulation of endocytosis	0	1.799327	6.609518	LRSAM1	rat | human	Lrsam1			
GO:0045806	negative regulation of endocytosis	0	1.799327	6.609518	MCTP1	rat | human	Mctp1			
GO:0045806	negative regulation of endocytosis	0	1.799327	6.609518	MTMR2	rat | human	Mtmr2			
GO:0045806	negative regulation of endocytosis	0	1.799327	6.609518	Pacsin1	rat	Pacsin1			
GO:0045806	negative regulation of endocytosis	0	1.799327	6.609518	Pacsin2	rat	Pacsin2			
GO:0045806	negative regulation of endocytosis	0	1.799327	6.609518	PACSIN3	rat | human	Pacsin3			
GO:0045806	negative regulation of endocytosis	0	1.799327	6.609518	PRKD1	human				
GO:0045806	negative regulation of endocytosis	0	1.799327	6.609518	RUBCN	rat | human	Rubcn			
GO:0045806	negative regulation of endocytosis	0	1.799327	6.609518	SCAMP5	rat | human	Scamp5			
GO:0045806	negative regulation of endocytosis	0	1.799327	6.609518	SNX33	rat | human	Snx33			
GO:0045806	negative regulation of endocytosis	0	1.799327	6.609518	SYT11	rat | human	Syt11			
GO:0045807	positive regulation of endocytosis	0	1.666358	6.526249	Add1	rat	Add1			
GO:0045807	positive regulation of endocytosis	0	1.666358	6.526249	Alms1	rat	Alms1			
GO:0045807	positive regulation of endocytosis	0	1.666358	6.526249	Amph	rat	Amph			
GO:0045807	positive regulation of endocytosis	0	1.666358	6.526249	AP2B1	rat | human	Ap2b1			
GO:0045807	positive regulation of endocytosis	0	1.666358	6.526249	APOE	rat | human	Apoe	single	1	astrocytes | brain cell populations | immune cells
GO:0045807	positive regulation of endocytosis	0	1.666358	6.526249	Arf1	rat	Arf1			
GO:0045807	positive regulation of endocytosis	0	1.666358	6.526249	BIN1	rat | human	Bin1			
GO:0045807	positive regulation of endocytosis	0	1.666358	6.526249	CALY	rat | human	Caly			
GO:0045807	positive regulation of endocytosis	0	1.666358	6.526249	Cav1	rat	Cav1			
GO:0045807	positive regulation of endocytosis	0	1.666358	6.526249	CBLL1	rat | human	Cbll1			
GO:0045807	positive regulation of endocytosis	0	1.666358	6.526249	CCL19	rat | human	Ccl19	single	1	kidney
GO:0045807	positive regulation of endocytosis	0	1.666358	6.526249	CD14	rat | human	Cd14			
GO:0045807	positive regulation of endocytosis	0	1.666358	6.526249	CD151	rat | human	Cd151			
GO:0045807	positive regulation of endocytosis	0	1.666358	6.526249	CD63	rat | human	Cd63			
GO:0045807	positive regulation of endocytosis	0	1.666358	6.526249	Ckap5	rat	Ckap5			
GO:0045807	positive regulation of endocytosis	0	1.666358	6.526249	CLIP3	rat | human	Clip3			
GO:0045807	positive regulation of endocytosis	0	1.666358	6.526249	DAB2	rat | human	Dab2			
GO:0045807	positive regulation of endocytosis	0	1.666358	6.526249	Dcx	rat	Dcx			
GO:0045807	positive regulation of endocytosis	0	1.666358	6.526249	DLL1	rat | human	Dll1			
GO:0045807	positive regulation of endocytosis	0	1.666358	6.526249	Dnm2	rat	Dnm2			
GO:0045807	positive regulation of endocytosis	0	1.666358	6.526249	EEF2K	rat | human	Eef2k			
GO:0045807	positive regulation of endocytosis	0	1.666358	6.526249	FLOT1	rat | human	Flot1			
GO:0045807	positive regulation of endocytosis	0	1.666358	6.526249	GPC3	rat | human	Gpc3			
GO:0045807	positive regulation of endocytosis	0	1.666358	6.526249	Itgb1	rat	Itgb1			
GO:0045807	positive regulation of endocytosis	0	1.666358	6.526249	LRP1	rat | human	Lrp1	single	1	intestine | kidney | liver | lung
GO:0045807	positive regulation of endocytosis	0	1.666358	6.526249	Lrp2	rat	Lrp2			
GO:0045807	positive regulation of endocytosis	0	1.666358	6.526249	Mib1	rat	Mib1			
GO:0045807	positive regulation of endocytosis	0	1.666358	6.526249	Myh9	rat	Myh9			
GO:0045807	positive regulation of endocytosis	0	1.666358	6.526249	PPP3CA	rat | human	Ppp3ca			
GO:0045807	positive regulation of endocytosis	0	1.666358	6.526249	SMPD1	rat | human	Smpd1			
GO:0045807	positive regulation of endocytosis	0	1.666358	6.526249	SNCA	rat | human	Snca			
GO:0045807	positive regulation of endocytosis	0	1.666358	6.526249	TFR2	rat | human	Tfr2			
GO:0045807	positive regulation of endocytosis	0	1.666358	6.526249	Wnt5a	rat	Wnt5a			
GO:0045814	negative regulation of gene expression, epigenetic	-1	3.586994	2.755854	BMI1	rat | human	Bmi1			
GO:0045814	negative regulation of gene expression, epigenetic	-1	3.586994	2.755854	CHEK1	rat | human	Chek1			
GO:0045814	negative regulation of gene expression, epigenetic	-1	3.586994	2.755854	CREBZF	rat | human	Crebzf			
GO:0045814	negative regulation of gene expression, epigenetic	-1	3.586994	2.755854	Ctr9	rat	Ctr9			
GO:0045814	negative regulation of gene expression, epigenetic	-1	3.586994	2.755854	Dnmt3b	rat	Dnmt3b			
GO:0045814	negative regulation of gene expression, epigenetic	-1	3.586994	2.755854	DNMT3L	rat | human	Dnmt3l			
GO:0045814	negative regulation of gene expression, epigenetic	-1	3.586994	2.755854	Ehmt1	rat	Ehmt1			
GO:0045814	negative regulation of gene expression, epigenetic	-1	3.586994	2.755854	Ehmt2	rat	Ehmt2			
GO:0045814	negative regulation of gene expression, epigenetic	-1	3.586994	2.755854	EPC1	rat | human	Epc1			
GO:0045814	negative regulation of gene expression, epigenetic	-1	3.586994	2.755854	EZH2	rat | human	Ezh2	single	1	liver
GO:0045814	negative regulation of gene expression, epigenetic	-1	3.586994	2.755854	HDAC1	rat | human	Hdac1			
GO:0045814	negative regulation of gene expression, epigenetic	-1	3.586994	2.755854	Hdac2	rat	Hdac2			
GO:0045814	negative regulation of gene expression, epigenetic	-1	3.586994	2.755854	HDAC4	rat | human	Hdac4			
GO:0045814	negative regulation of gene expression, epigenetic	-1	3.586994	2.755854	HDAC5	human				
GO:0045814	negative regulation of gene expression, epigenetic	-1	3.586994	2.755854	HDAC6	rat | human	Hdac6			
GO:0045814	negative regulation of gene expression, epigenetic	-1	3.586994	2.755854	HDAC9	rat | human	Hdac9			
GO:0045814	negative regulation of gene expression, epigenetic	-1	3.586994	2.755854	HEMK2	human				
GO:0045814	negative regulation of gene expression, epigenetic	-1	3.586994	2.755854	IFI16	human				
GO:0045814	negative regulation of gene expression, epigenetic	-1	3.586994	2.755854	ING2	human				
GO:0045814	negative regulation of gene expression, epigenetic	-1	3.586994	2.755854	LHX2	rat | human	Lhx2			
GO:0045814	negative regulation of gene expression, epigenetic	-1	3.586994	2.755854	MACROH2A1	rat | human	Macroh2a1			
GO:0045814	negative regulation of gene expression, epigenetic	-1	3.586994	2.755854	MACROH2A2	rat | human	Macroh2a2			
GO:0045814	negative regulation of gene expression, epigenetic	-1	3.586994	2.755854	Mcrip1	rat	Mcrip1			
GO:0045814	negative regulation of gene expression, epigenetic	-1	3.586994	2.755854	METTL4	rat | human	Mettl4			
GO:0045814	negative regulation of gene expression, epigenetic	-1	3.586994	2.755854	MPHOSPH8	rat | human	Mphosph8			
GO:0045814	negative regulation of gene expression, epigenetic	-1	3.586994	2.755854	MTA1	rat | human	Mta1			
GO:0045814	negative regulation of gene expression, epigenetic	-1	3.586994	2.755854	MTF2	rat | human	Mtf2			
GO:0045814	negative regulation of gene expression, epigenetic	-1	3.586994	2.755854	N6amt1	rat	N6amt1			
GO:0045814	negative regulation of gene expression, epigenetic	-1	3.586994	2.755854	PCID2	rat | human	Pcid2			
GO:0045814	negative regulation of gene expression, epigenetic	-1	3.586994	2.755854	PHF1	human				
GO:0045814	negative regulation of gene expression, epigenetic	-1	3.586994	2.755854	PHF19	rat | human	Phf19			
GO:0045814	negative regulation of gene expression, epigenetic	-1	3.586994	2.755854	PPHLN1	rat | human	Pphln1			
GO:0045814	negative regulation of gene expression, epigenetic	-1	3.586994	2.755854	Pphln1-ps1	rat	Pphln1-ps1			
GO:0045814	negative regulation of gene expression, epigenetic	-1	3.586994	2.755854	PPM1D	rat | human	Ppm1d			
GO:0045814	negative regulation of gene expression, epigenetic	-1	3.586994	2.755854	Prdm14	rat	Prdm14			
GO:0045814	negative regulation of gene expression, epigenetic	-1	3.586994	2.755854	RIF1	rat | human	Rif1			
GO:0045814	negative regulation of gene expression, epigenetic	-1	3.586994	2.755854	SAMD7	rat | human	Samd7			
GO:0045814	negative regulation of gene expression, epigenetic	-1	3.586994	2.755854	SDR16C5	rat | human	Sdr16c5			
GO:0045814	negative regulation of gene expression, epigenetic	-1	3.586994	2.755854	Setmar	rat	Setmar			
GO:0045814	negative regulation of gene expression, epigenetic	-1	3.586994	2.755854	SIRT6	rat | human	Sirt6			
GO:0045814	negative regulation of gene expression, epigenetic	-1	3.586994	2.755854	SIRT7	rat | human	Sirt7			
GO:0045814	negative regulation of gene expression, epigenetic	-1	3.586994	2.755854	SMYD5	rat | human	Smyd5			
GO:0045814	negative regulation of gene expression, epigenetic	-1	3.586994	2.755854	SUV39H1	rat | human	Suv39h1			
GO:0045814	negative regulation of gene expression, epigenetic	-1	3.586994	2.755854	SUV39H2	rat | human	Suv39h2			
GO:0045814	negative regulation of gene expression, epigenetic	-1	3.586994	2.755854	TASOR	rat | human	Tasor			
